frame,path,width,height,teacher_det,teacher_conf,teacher_x1,teacher_y1,teacher_x2,teacher_y2,teacher_iou_prev,student_pre_det,student_pre_conf,student_pre_x1,student_pre_y1,student_pre_x2,student_pre_y2,student_pre_iou_prev,student_post_det,student_post_conf,student_post_x1,student_post_y1,student_post_x2,student_post_y2,student_post_iou_prev,student_delta_conf,student_pre_post_iou,student_pre_post_center_shift,pseudo_accepted,update_applied,loss_total,loss_box,loss_cls,loss_dfl,latency_teacher_ms,latency_student_pre_ms,latency_student_post_ms
2132,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02133.jpg,1936,1216,1,0.239423,739.741,813.733,1207.226,1207.383,1.000000,1,0.224827,742.014,814.345,1207.481,1204.572,1.000000,1,0.224827,742.014,814.345,1207.481,1204.572,1.000000,0.000000,1.000000,0.000000,0,0,,,,,12.016,12.056,11.822
2133,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02134.jpg,1936,1216,1,0.144128,725.546,814.212,1283.004,1206.976,0.837019,1,0.132434,728.250,814.996,1282.478,1204.063,0.837750,1,0.132434,728.250,814.996,1282.478,1204.063,0.837750,0.000000,1.000000,0.000000,0,0,,,,,12.991,12.827,12.349
2134,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02135.jpg,1936,1216,1,0.394937,679.451,812.074,1277.538,1206.024,0.907628,1,0.401525,678.348,814.729,1278.937,1196.367,0.894359,1,0.401525,678.348,814.729,1278.937,1196.367,0.894359,0.000000,1.000000,0.000000,0,0,,,,,12.012,11.835,11.838
2135,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02136.jpg,1936,1216,1,0.111580,569.232,813.334,1936.000,1212.909,0.429460,1,0.090492,569.170,814.289,1936.000,1211.469,0.422208,1,0.090492,569.170,814.289,1936.000,1211.469,0.422208,0.000000,1.000000,0.000000,0,0,,,,,12.898,12.428,12.051
2136,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02137.jpg,1936,1216,1,0.189230,685.890,815.373,1373.729,1208.744,0.495446,1,0.160576,684.915,816.522,1374.197,1206.398,0.495018,1,0.160576,684.915,816.522,1374.197,1206.398,0.495018,0.000000,1.000000,0.000000,0,0,,,,,12.159,11.944,12.418
2137,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02138.jpg,1936,1216,1,0.101419,549.765,813.983,1936.000,1213.326,0.488772,1,0.080544,549.728,814.936,1936.000,1211.702,0.488585,1,0.080544,549.728,814.936,1936.000,1211.702,0.488585,0.000000,1.000000,0.000000,0,0,,,,,12.772,12.417,12.473
2138,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02139.jpg,1936,1216,1,0.284616,719.843,815.779,1358.247,1210.220,0.454878,1,0.242131,719.477,817.088,1358.961,1208.642,0.455238,1,0.242131,719.477,817.088,1358.961,1208.642,0.455238,0.000000,1.000000,0.000000,0,0,,,,,12.321,14.058,12.532
2139,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02140.jpg,1936,1216,1,0.179410,727.951,816.463,1391.131,1210.182,0.937300,1,0.157152,734.493,818.010,1295.164,1206.844,0.870667,1,0.157152,734.493,818.010,1295.164,1206.844,0.870667,0.000000,1.000000,0.000000,0,0,,,,,12.607,12.342,12.031
2140,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02141.jpg,1936,1216,1,0.311748,724.020,819.603,1250.971,1212.235,0.774598,1,0.263549,730.227,818.187,1317.696,1208.505,0.949914,1,0.263549,730.227,818.187,1317.696,1208.505,0.949914,0.000000,1.000000,0.000000,0,0,,,,,12.265,11.798,12.346
2141,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02142.jpg,1936,1216,1,0.311748,724.020,819.603,1250.971,1212.235,1.000000,1,0.263549,730.227,818.187,1317.696,1208.505,1.000000,1,0.263549,730.227,818.187,1317.696,1208.505,1.000000,0.000000,1.000000,0.000000,0,0,,,,,12.774,12.442,12.120
2142,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02143.jpg,1936,1216,1,0.279319,726.139,817.537,1198.146,1207.036,0.879727,1,0.252054,730.120,818.346,1197.499,1205.152,0.788097,1,0.252054,730.120,818.346,1197.499,1205.152,0.788097,0.000000,1.000000,0.000000,0,0,,,,,11.973,12.420,12.051
2143,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02144.jpg,1936,1216,1,0.178848,719.932,818.354,1339.619,1207.552,0.759463,1,0.157482,723.219,819.162,1339.470,1204.975,0.756945,1,0.157482,723.219,819.162,1339.470,1204.975,0.756945,0.000000,1.000000,0.000000,0,0,,,,,12.678,12.453,12.115
2144,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02145.jpg,1936,1216,1,0.178848,719.932,818.354,1339.619,1207.552,1.000000,1,0.157482,723.219,819.162,1339.470,1204.975,1.000000,1,0.157482,723.219,819.162,1339.470,1204.975,1.000000,0.000000,1.000000,0.000000,0,0,,,,,12.191,11.916,11.684
2145,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02146.jpg,1936,1216,1,0.341513,732.491,818.856,1066.604,1207.449,0.538326,1,0.315076,736.194,819.802,1065.694,1205.277,0.533575,1,0.315076,736.194,819.802,1065.694,1205.277,0.533575,0.000000,1.000000,0.000000,0,0,,,,,12.743,12.268,12.024
2146,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02147.jpg,1936,1216,1,0.235333,730.507,817.309,1084.501,1207.132,0.939367,1,0.208759,734.523,818.123,1083.599,1205.365,0.939612,1,0.208759,734.523,818.123,1083.599,1205.365,0.939612,0.000000,1.000000,0.000000,0,0,,,,,12.637,11.714,11.863
2147,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02148.jpg,1936,1216,1,0.235333,730.507,817.309,1084.501,1207.132,1.000000,1,0.208759,734.523,818.123,1083.599,1205.365,1.000000,1,0.208759,734.523,818.123,1083.599,1205.365,1.000000,0.000000,1.000000,0.000000,0,0,,,,,13.082,12.494,12.055
2148,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02149.jpg,1936,1216,1,0.187415,719.957,816.567,1264.459,1209.346,0.645234,1,0.165432,723.680,817.384,1264.200,1206.772,0.642257,1,0.165432,723.680,817.384,1264.200,1206.772,0.642257,0.000000,1.000000,0.000000,0,0,,,,,11.945,11.960,11.752
2149,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02150.jpg,1936,1216,1,0.228080,703.704,818.004,1142.188,1209.014,0.749675,1,0.198804,709.472,822.914,1049.444,1195.648,0.562750,1,0.198804,709.472,822.914,1049.444,1195.648,0.562750,0.000000,1.000000,0.000000,0,0,,,,,12.623,12.373,11.970
2150,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02151.jpg,1936,1216,1,0.228080,703.704,818.004,1142.188,1209.014,1.000000,1,0.198804,709.472,822.914,1049.444,1195.648,1.000000,1,0.198804,709.472,822.914,1049.444,1195.648,1.000000,0.000000,1.000000,0.000000,0,0,,,,,11.877,12.577,11.740
2151,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02152.jpg,1936,1216,1,0.238756,720.155,818.267,1189.628,1209.817,0.866269,1,0.213606,724.185,819.148,1188.517,1207.294,0.652810,1,0.213606,724.185,819.148,1188.517,1207.294,0.652810,0.000000,1.000000,0.000000,0,0,,,,,12.644,12.727,11.946
2152,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02153.jpg,1936,1216,1,0.168659,665.633,818.822,1693.912,1212.063,0.453663,1,0.134959,665.405,819.981,1693.680,1209.973,0.448030,1,0.134959,665.405,819.981,1693.680,1209.973,0.448030,0.000000,1.000000,0.000000,0,0,,,,,12.044,11.748,12.031
2153,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02154.jpg,1936,1216,1,0.225750,694.275,817.038,1255.435,1214.873,0.542270,1,0.206100,696.144,818.065,1254.891,1211.253,0.540975,1,0.206100,696.144,818.065,1254.891,1211.253,0.540975,0.000000,1.000000,0.000000,0,0,,,,,12.871,12.518,12.517
2154,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02155.jpg,1936,1216,1,0.225750,694.275,817.038,1255.435,1214.873,1.000000,1,0.206100,696.144,818.065,1254.891,1211.253,1.000000,1,0.206100,696.144,818.065,1254.891,1211.253,1.000000,0.000000,1.000000,0.000000,0,0,,,,,12.346,12.063,12.110
2155,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02156.jpg,1936,1216,1,0.179753,674.221,817.188,1306.607,1215.631,0.885383,1,0.157588,675.235,818.256,1305.642,1212.634,0.882844,1,0.157588,675.235,818.256,1305.642,1212.634,0.882844,0.000000,1.000000,0.000000,0,0,,,,,13.026,12.843,12.888
2156,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02157.jpg,1936,1216,1,0.179753,674.221,817.188,1306.607,1215.631,1.000000,1,0.157588,675.235,818.256,1305.642,1212.634,1.000000,1,0.157588,675.235,818.256,1305.642,1212.634,1.000000,0.000000,1.000000,0.000000,0,0,,,,,12.373,12.409,12.150
2157,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02158.jpg,1936,1216,1,0.156635,524.731,813.277,1867.080,1213.706,0.465450,1,0.123504,524.889,814.272,1866.951,1211.500,0.464396,1,0.123504,524.889,814.272,1866.951,1211.500,0.464396,0.000000,1.000000,0.000000,0,0,,,,,12.696,12.640,12.122
2158,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02159.jpg,1936,1216,1,0.176596,521.607,813.811,1867.774,1212.583,0.993049,1,0.137634,521.850,814.764,1867.664,1210.279,0.992925,1,0.137634,521.850,814.764,1867.664,1210.279,0.992925,0.000000,1.000000,0.000000,0,0,,,,,12.107,11.943,11.945
2159,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02160.jpg,1936,1216,1,0.186872,527.640,813.904,1836.799,1213.374,0.970410,1,0.160534,695.653,815.641,1023.911,1209.896,0.243134,1,0.160534,695.653,815.641,1023.911,1209.896,0.243134,0.000000,1.000000,0.000000,0,0,,,,,13.045,12.303,12.032
2160,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02161.jpg,1936,1216,1,0.140882,490.217,813.358,1884.616,1214.557,0.934822,1,0.111496,490.373,814.314,1884.523,1212.351,0.233217,1,0.111496,490.373,814.314,1884.523,1212.351,0.233217,0.000000,1.000000,0.000000,0,0,,,,,12.540,11.770,12.000
2161,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02162.jpg,1936,1216,1,0.090197,430.642,813.975,1807.290,1214.901,0.903773,1,0.072607,430.128,815.047,1807.148,1212.565,0.903320,1,0.072607,430.128,815.047,1807.148,1212.565,0.903320,0.000000,1.000000,0.000000,0,0,,,,,13.556,12.555,12.417
2162,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02163.jpg,1936,1216,1,0.090197,430.642,813.975,1807.290,1214.901,1.000000,1,0.072607,430.128,815.047,1807.148,1212.565,1.000000,1,0.072607,430.128,815.047,1807.148,1212.565,1.000000,0.000000,1.000000,0.000000,0,0,,,,,12.631,12.711,12.051
2163,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02164.jpg,1936,1216,1,0.106284,463.106,813.258,1879.331,1214.099,0.924482,1,0.084632,463.231,814.174,1879.367,1211.904,0.923878,1,0.084632,463.231,814.174,1879.367,1211.904,0.923878,0.000000,1.000000,0.000000,0,0,,,,,13.202,12.796,15.544
2164,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02165.jpg,1936,1216,1,0.223240,686.475,817.660,1026.160,1215.502,0.237020,1,0.207350,688.274,818.154,1025.211,1211.964,0.235538,1,0.207350,688.274,818.154,1025.211,1211.964,0.235538,0.000000,1.000000,0.000000,0,0,,,,,13.222,12.010,12.021
2165,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02166.jpg,1936,1216,1,0.158140,690.661,819.403,1069.565,1216.000,0.871287,1,0.145420,692.712,819.947,1068.855,1214.902,0.863763,1,0.145420,692.712,819.947,1068.855,1214.902,0.863763,0.000000,1.000000,0.000000,0,0,,,,,13.222,12.441,12.644
2166,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02167.jpg,1936,1216,1,0.021415,643.666,735.169,1936.000,1216.000,0.241830,1,0.017889,643.759,735.887,1936.000,1216.000,0.239449,1,0.017889,643.759,735.887,1936.000,1216.000,0.239449,0.000000,1.000000,0.000000,0,0,,,,,12.092,12.373,11.656
2167,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02168.jpg,1936,1216,1,0.017355,564.164,7.144,1936.000,1216.000,0.374706,1,0.013962,564.292,7.109,1936.000,1216.000,0.374144,1,0.013962,564.292,7.109,1936.000,1216.000,0.374144,0.000000,1.000000,0.000000,0,0,,,,,12.892,12.330,12.075
2168,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02169.jpg,1936,1216,1,0.130852,318.649,821.112,1908.929,1216.000,0.302529,1,0.101528,318.890,822.083,1908.826,1215.157,0.301191,1,0.101528,318.890,822.083,1908.826,1215.157,0.301191,0.000000,1.000000,0.000000,0,0,,,,,12.092,11.906,11.808
2169,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02170.jpg,1936,1216,1,0.116569,360.640,825.499,1885.202,1215.247,0.946200,1,0.091788,360.915,826.536,1884.987,1212.621,0.941530,1,0.091788,360.915,826.536,1884.987,1212.621,0.941530,0.000000,1.000000,0.000000,0,0,,,,,12.736,12.779,11.958
2170,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02171.jpg,1936,1216,1,0.102240,695.549,828.550,1248.820,1212.100,0.357133,1,0.085380,695.708,830.885,1248.574,1207.164,0.353543,1,0.085380,695.708,830.885,1248.574,1207.164,0.353543,0.000000,1.000000,0.000000,0,0,,,,,12.140,12.019,11.955
2171,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02172.jpg,1936,1216,1,0.127694,262.780,820.251,1919.068,1216.000,0.323746,1,0.094879,263.132,821.098,1918.976,1216.000,0.318143,1,0.094879,263.132,821.098,1918.976,1216.000,0.318143,0.000000,1.000000,0.000000,0,0,,,,,12.651,12.326,11.953
2172,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02173.jpg,1936,1216,1,0.128671,418.549,822.089,1861.302,1216.000,0.867031,1,0.096959,418.605,823.136,1861.044,1216.000,0.866624,1,0.096959,418.605,823.136,1861.044,1216.000,0.866624,0.000000,1.000000,0.000000,0,0,,,,,12.141,12.082,12.521
2173,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02174.jpg,1936,1216,1,0.124614,242.478,824.323,1919.766,1216.000,0.855970,1,0.090727,242.660,825.127,1919.698,1213.469,0.851583,1,0.090727,242.660,825.127,1919.698,1213.469,0.851583,0.000000,1.000000,0.000000,0,0,,,,,12.867,12.523,12.306
2174,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02175.jpg,1936,1216,1,0.024077,559.879,771.453,1936.000,1216.000,0.723623,1,0.022302,559.994,771.635,1936.000,1216.000,0.718718,1,0.022302,559.994,771.635,1936.000,1216.000,0.718718,0.000000,1.000000,0.000000,0,0,,,,,12.279,11.670,11.580
2175,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02176.jpg,1936,1216,1,0.066272,564.908,789.910,1936.000,1216.000,0.954978,1,0.057443,565.049,790.375,1936.000,1216.000,0.954311,1,0.057443,565.049,790.375,1936.000,1216.000,0.954311,0.000000,1.000000,0.000000,0,0,,,,,12.306,12.104,11.723
2176,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02177.jpg,1936,1216,1,0.028313,569.846,558.650,1936.000,1216.000,0.646678,1,0.024115,569.978,558.593,1936.000,1216.000,0.645921,1,0.024115,569.978,558.593,1936.000,1216.000,0.645921,0.000000,1.000000,0.000000,0,0,,,,,11.801,11.709,11.572
2177,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02178.jpg,1936,1216,1,0.156824,279.615,823.188,1847.527,1216.000,0.495914,1,0.118772,279.988,824.098,1847.431,1215.727,0.494550,1,0.118772,279.988,824.098,1847.431,1215.727,0.494550,0.000000,1.000000,0.000000,0,0,,,,,13.165,12.420,12.095
2178,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02179.jpg,1936,1216,1,0.175914,544.116,820.207,1014.078,1216.000,0.299057,1,0.147928,544.457,819.660,1014.844,1216.000,0.299019,1,0.147928,544.457,819.660,1014.844,1216.000,0.299019,0.000000,1.000000,0.000000,0,0,,,,,12.364,11.869,11.994
2179,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02180.jpg,1936,1216,1,0.194807,52.104,411.654,1806.463,1216.000,0.131816,1,0.123225,52.226,411.632,1806.375,1216.000,0.132130,1,0.123225,52.226,411.632,1806.375,1216.000,0.132130,0.000000,1.000000,0.000000,0,0,,,,,12.421,12.007,11.842
2180,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02181.jpg,1936,1216,1,0.194807,52.104,411.654,1806.463,1216.000,1.000000,1,0.123225,52.226,411.632,1806.375,1216.000,1.000000,1,0.123225,52.226,411.632,1806.375,1216.000,1.000000,0.000000,1.000000,0.000000,0,0,,,,,11.791,11.639,11.654
2181,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02182.jpg,1936,1216,1,0.194807,52.104,411.654,1806.463,1216.000,1.000000,1,0.123225,52.226,411.632,1806.375,1216.000,1.000000,1,0.123225,52.226,411.632,1806.375,1216.000,1.000000,0.000000,1.000000,0.000000,0,0,,,,,12.555,12.376,12.517
2182,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02183.jpg,1936,1216,1,0.009190,561.160,729.723,1936.000,1216.000,0.410801,1,0.008157,561.272,729.798,1936.000,1216.000,0.410698,1,0.008157,561.272,729.798,1936.000,1216.000,0.410698,0.000000,1.000000,0.000000,0,0,,,,,11.818,11.854,11.543
2183,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02184.jpg,1936,1216,1,0.203450,173.007,431.422,1935.277,1216.000,0.483157,1,0.119030,173.100,431.398,1935.202,1216.000,0.483035,1,0.119030,173.100,431.398,1935.202,1216.000,0.483035,0.000000,1.000000,0.000000,0,0,,,,,12.717,12.408,11.750
2184,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02185.jpg,1936,1216,1,0.203450,173.007,431.422,1935.277,1216.000,1.000000,1,0.119030,173.100,431.398,1935.202,1216.000,1.000000,1,0.119030,173.100,431.398,1935.202,1216.000,1.000000,0.000000,1.000000,0.000000,0,0,,,,,12.334,11.747,11.668
2185,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02186.jpg,1936,1216,1,0.062535,661.746,808.641,1063.114,1216.000,0.118252,1,0.052551,663.143,810.933,1062.843,1215.564,0.116980,1,0.052551,663.143,810.933,1062.843,1215.564,0.116980,0.000000,1.000000,0.000000,0,0,,,,,13.128,12.699,12.409
2186,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02187.jpg,1936,1216,1,0.079734,638.196,802.820,1057.032,1216.000,0.917343,1,0.066645,638.880,803.850,1056.439,1215.225,0.911224,1,0.066645,638.880,803.850,1056.439,1215.225,0.911224,0.000000,1.000000,0.000000,0,0,,,,,12.222,12.748,12.369
2187,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02188.jpg,1936,1216,1,0.051092,855.431,812.847,1054.710,1123.390,0.357602,1,0.048632,854.665,813.858,1054.698,1126.402,0.363962,1,0.048632,854.665,813.858,1054.698,1126.402,0.363962,0.000000,1.000000,0.000000,0,0,,,,,12.742,12.415,12.213
2188,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02189.jpg,1936,1216,1,0.162754,272.112,491.375,1936.000,1216.000,0.051327,1,0.118524,272.140,492.095,1936.000,1216.000,0.051905,1,0.118524,272.140,492.095,1936.000,1216.000,0.051905,0.000000,1.000000,0.000000,0,0,,,,,12.068,12.001,11.873
2189,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02190.jpg,1936,1216,1,0.073105,690.678,836.255,1045.844,1216.000,0.111863,1,0.062041,692.911,838.479,1045.577,1215.919,0.110513,1,0.062041,692.911,838.479,1045.577,1215.919,0.110513,0.000000,1.000000,0.000000,0,0,,,,,12.777,12.412,12.020
2190,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02191.jpg,1936,1216,1,0.280887,259.867,496.585,1936.000,1216.000,0.111850,1,0.190020,259.979,497.552,1936.000,1216.000,0.110545,1,0.190020,259.979,497.552,1936.000,1216.000,0.110545,0.000000,1.000000,0.000000,0,0,,,,,11.969,12.078,11.953
2191,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02192.jpg,1936,1216,1,0.227563,252.843,497.482,1936.000,1216.000,0.994592,1,0.154526,252.949,498.566,1936.000,1216.000,0.994423,1,0.154526,252.949,498.566,1936.000,1216.000,0.994423,0.000000,1.000000,0.000000,0,0,,,,,12.942,12.551,12.251
2192,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02193.jpg,1936,1216,1,0.251418,242.622,405.144,1936.000,1215.522,0.880192,1,0.170921,242.729,404.825,1936.000,1216.000,0.879100,1,0.170921,242.729,404.825,1936.000,1216.000,0.879100,0.000000,1.000000,0.000000,0,0,,,,,11.744,11.568,11.628
2193,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02194.jpg,1936,1216,1,0.085059,569.398,786.811,1936.000,1216.000,0.426735,1,0.070791,569.487,787.214,1936.000,1216.000,0.426593,1,0.070791,569.487,787.214,1936.000,1216.000,0.426593,0.000000,1.000000,0.000000,0,0,,,,,12.660,13.416,12.966
2194,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02195.jpg,1936,1216,1,0.127165,247.092,362.607,1936.000,1216.000,0.406945,1,0.073861,247.197,362.564,1936.000,1216.000,0.406542,1,0.073861,247.197,362.564,1936.000,1216.000,0.406542,0.000000,1.000000,0.000000,0,0,,,,,12.066,11.466,12.780
2195,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02196.jpg,1936,1216,1,0.315292,741.596,733.241,945.391,1215.947,0.068253,1,0.280638,742.638,733.075,945.271,1216.000,0.067895,1,0.280638,742.638,733.075,945.271,1216.000,0.067895,0.000000,1.000000,0.000000,0,0,,,,,12.990,13.431,13.444
2196,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02197.jpg,1936,1216,1,0.134163,622.761,804.604,944.536,1216.000,0.566827,1,0.111545,623.974,805.883,944.585,1216.000,0.565250,1,0.111545,623.974,805.883,944.585,1216.000,0.565250,0.000000,1.000000,0.000000,0,0,,,,,12.553,12.161,12.089
2197,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02198.jpg,1936,1216,1,0.262607,239.618,456.153,1902.829,1216.000,0.104746,1,0.183530,239.643,456.146,1902.748,1216.000,0.104048,1,0.183530,239.643,456.146,1902.748,1216.000,0.104048,0.000000,1.000000,0.000000,0,0,,,,,12.971,12.523,12.274
2198,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02199.jpg,1936,1216,1,0.307129,626.937,799.149,947.405,1215.362,0.105543,1,0.272418,629.322,801.157,947.126,1212.456,0.103435,1,0.272418,629.322,801.157,947.126,1212.456,0.103435,0.000000,1.000000,0.000000,0,0,,,,,12.084,11.912,11.798
2199,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02200.jpg,1936,1216,1,0.301155,593.318,794.880,947.794,1214.490,0.893184,1,0.275945,595.104,794.199,947.281,1209.995,0.882584,1,0.275945,595.104,794.199,947.281,1209.995,0.882584,0.000000,1.000000,0.000000,0,0,,,,,12.868,12.575,12.184
