frame,path,teacher_conf,accepted,accepted_final,passed_base_gate,passed_motion_gate,passed_persistence_gate,teacher_num_candidates,teacher_selected_rank,teacher_selected_score,teacher_selected_score_conf,teacher_selected_score_temporal,persistence_count,temporal_iou,persistence_iou,center_shift_frac,area_ratio,num_pseudo_boxes_used,buffer_size,update_event_triggered,update_applied,updates_this_frame,batch_size_used,det_loss,total_loss,teacher_latency_ms,student_post_conf,student_post_latency_ms,update_latency_ms,frame_latency_ms
1972,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01973.jpg,0.533125,0,0,0,1,0,1,1,1.532075,0.533125,0.998949,0,,,0.000054,1.000459,4,32,1,1,1,4,4.665359,4.665359,12.760,0.799495,14.191,730.474,770.750
1973,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01974.jpg,0.823194,0,0,1,1,0,1,1,1.373736,0.823194,0.550542,1,0.770957,,0.021999,1.296467,4,32,1,1,1,4,5.725804,5.725804,13.718,0.839560,13.806,665.598,708.924
1974,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01975.jpg,0.357777,0,0,0,1,0,1,1,0.836559,0.357777,0.478782,0,,,0.031036,1.351286,4,32,1,1,1,4,4.559579,4.559579,13.600,0.700969,14.348,344.616,387.709
1975,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01976.jpg,0.803389,0,0,1,1,0,1,1,1.348431,0.803389,0.545042,1,0.776337,,0.027424,1.279547,4,32,1,1,1,4,4.724720,4.724720,13.587,0.820889,13.915,458.561,500.814
1976,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01977.jpg,0.819234,1,1,1,1,1,1,1,1.231101,0.819234,0.411867,2,0.645868,0.645868,0.045423,1.262371,4,32,1,1,1,4,7.254399,7.254399,14.307,0.863679,14.491,553.962,596.515
1977,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01978.jpg,0.819298,1,1,1,1,1,1,1,1.819147,0.819298,0.999849,3,0.999908,0.999908,0.000004,1.000056,4,32,1,1,1,4,6.363479,6.363479,14.050,0.864115,14.235,413.502,457.152
1978,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01979.jpg,0.819348,1,1,1,1,1,1,1,1.819201,0.819348,0.999853,4,0.999919,0.999919,0.000007,1.000044,4,32,1,1,1,4,9.185823,9.185823,14.206,0.864599,14.225,675.516,719.290
1979,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01980.jpg,0.642532,0,0,0,1,0,1,1,1.586302,0.642532,0.943770,0,,,0.002603,1.020113,4,32,1,1,1,4,7.805409,7.805409,13.780,0.787595,14.070,609.067,650.694
1980,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01981.jpg,0.814712,0,0,1,1,0,1,1,1.280157,0.814712,0.465446,1,0.685333,,0.039462,1.230858,4,32,1,1,1,4,8.006448,8.006448,13.496,0.790411,13.641,679.856,720.203
1981,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01982.jpg,0.814855,1,1,1,1,1,1,1,1.814195,0.814855,0.999341,2,0.999666,0.999666,0.000026,1.000296,4,32,1,1,1,4,11.648582,11.648582,13.590,0.790888,13.271,407.327,448.760
1982,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01983.jpg,0.775644,0,0,0,1,0,1,1,1.593049,0.775644,0.817405,0,,,0.008038,1.097719,4,32,1,1,1,4,7.880329,7.880329,13.998,0.774966,13.242,540.340,582.643
1983,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01984.jpg,0.806083,0,0,1,1,0,1,1,1.525791,0.806083,0.719708,1,0.849869,,0.010861,1.156789,4,32,1,1,1,4,9.387133,9.387133,13.432,0.775626,14.111,587.539,629.466
1984,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01985.jpg,0.798576,0,0,0,1,0,1,1,1.723825,0.798576,0.925249,0,,,0.004251,1.009671,4,32,1,1,1,4,9.865120,9.865120,13.897,0.790028,13.885,715.615,758.434
1985,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01986.jpg,0.767955,0,0,0,1,0,1,1,1.572716,0.767955,0.804761,0,,,0.009787,1.073520,4,32,1,1,1,4,8.054750,8.054750,13.374,0.832520,15.330,496.993,540.600
1986,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01987.jpg,0.768446,0,0,0,1,0,1,1,1.768080,0.768446,0.999635,0,,,0.000017,1.000154,4,32,1,1,1,4,9.344450,9.344450,13.631,0.832295,13.864,285.759,328.098
1987,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01988.jpg,0.664162,0,0,0,1,0,1,1,1.452278,0.664162,0.788116,0,,,0.012575,1.018263,4,32,1,1,1,4,8.269083,8.269083,13.250,0.803586,14.235,630.173,672.032
1988,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01989.jpg,0.398858,0,0,0,1,0,1,1,0.722561,0.398858,0.323704,0,,,0.053153,1.398221,4,32,1,1,1,4,7.950106,7.950106,14.261,0.792541,14.349,374.806,418.813
1989,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01990.jpg,0.562507,0,0,0,1,0,1,1,1.086016,0.562507,0.523509,0,,,0.033188,1.249894,4,32,1,1,1,4,11.210682,11.210682,13.336,0.813451,13.512,757.090,801.379
1990,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01991.jpg,0.620574,0,0,0,1,0,1,1,1.225371,0.620574,0.604797,0,,,0.017948,1.252106,4,32,1,1,1,4,6.842783,6.842783,12.975,0.808498,14.085,459.053,499.512
1991,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01992.jpg,0.621597,0,0,0,1,0,1,1,1.621321,0.621597,0.999723,0,,,0.000011,1.000105,4,32,1,1,1,4,9.451843,9.451843,13.789,0.807933,13.852,555.998,597.117
1992,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01993.jpg,0.274871,0,0,0,1,0,1,1,0.746906,0.274871,0.472034,0,,,0.036583,1.165595,4,32,1,1,1,4,6.748491,6.748491,14.068,0.524688,13.863,509.014,550.256
1993,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01994.jpg,0.275473,0,0,0,1,0,1,1,1.275253,0.275473,0.999780,0,,,0.000011,1.000044,4,32,1,1,1,4,8.449719,8.449719,13.999,0.527163,14.170,344.808,386.589
1994,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01995.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,9.114979,9.114979,14.097,0.646050,14.153,481.960,525.121
1995,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01996.jpg,0.617044,0,0,0,1,0,1,1,0.617044,0.617044,0.000000,0,,,,,4,32,1,1,1,4,9.090021,9.090021,13.812,0.793563,13.854,583.819,626.386
1996,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01997.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.844190,5.844190,13.369,0.645115,13.917,691.830,733.763
1997,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01998.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,7.233889,7.233889,13.425,0.369207,14.040,679.543,720.551
1998,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01999.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,8.219101,8.219101,13.896,0.373019,13.809,385.786,426.732
1999,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02000.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,8.749398,8.749398,13.506,0.297362,13.455,333.729,374.796
2000,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02001.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,11.801519,11.801519,14.321,0.583317,14.044,475.988,519.249
2001,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02002.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,7.340050,7.340050,13.987,0.552646,13.299,537.675,580.220
2002,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02003.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,8.871823,8.871823,13.688,0.552795,15.640,773.264,817.724
2003,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02004.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,7.442307,7.442307,13.957,0.226865,14.031,426.305,469.720
2004,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02005.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,8.384809,8.384809,14.093,0.130207,13.542,448.488,491.348
2005,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02006.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.438492,6.438492,15.585,0.073128,14.135,422.254,466.703
2006,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02007.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,9.329758,9.329758,13.285,0.044709,13.917,682.997,724.922
2007,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02008.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.214922,6.214922,13.968,0.044885,14.167,473.516,516.502
2008,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02009.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,7.155613,7.155613,13.777,0.140131,16.744,282.866,328.187
2009,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02010.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,8.970221,8.970221,13.798,0.026203,14.212,701.344,747.485
2010,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02011.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,8.436859,8.436859,13.901,0.025617,13.889,544.963,588.648
2011,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02012.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,9.373993,9.373993,13.723,0.003619,14.534,546.845,590.130
2012,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02013.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,7.191408,7.191408,13.610,0.003553,13.915,509.082,551.506
2013,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02014.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.199503,6.199503,14.231,0.005415,13.812,553.885,596.966
2014,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02015.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,7.100637,7.100637,14.256,0.002370,13.884,664.291,710.433
2015,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02016.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,12.623541,12.623541,13.590,0.002342,14.208,468.734,511.492
2016,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02017.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,13.724882,13.724882,13.781,0.009296,13.846,804.946,847.349
2017,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02018.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,8.524141,8.524141,13.755,0.009042,13.367,644.735,689.149
2018,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02019.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.451335,6.451335,12.921,0.008852,13.685,633.027,673.729
2019,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02020.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,10.064312,10.064312,13.766,0.027426,13.876,459.390,501.529
2020,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02021.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,7.950226,7.950226,13.564,0.008814,13.470,429.896,471.354
2021,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02022.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.955074,5.955074,13.366,0.001837,13.893,504.652,548.455
2022,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02023.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,7.430375,7.430375,13.163,0.003764,13.069,668.082,708.403
2023,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02024.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,8.761629,8.761629,13.580,0.001426,13.887,608.406,652.591
2024,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02025.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,7.272439,7.272439,13.391,0.001584,13.900,246.967,288.606
2025,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02026.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.862117,6.862117,13.634,0.007502,14.065,498.249,543.676
2026,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02027.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.157303,6.157303,13.896,0.004656,13.878,429.619,472.156
2027,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02028.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.674531,6.674531,13.536,0.006020,14.337,378.181,420.746
2028,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02029.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,8.546838,8.546838,13.847,0.007550,13.749,586.554,628.966
2029,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02030.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,8.320239,8.320239,13.942,0.020369,13.779,342.637,385.111
2030,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02031.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,13.964855,13.964855,13.738,0.014930,13.556,595.626,637.422
2031,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02032.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,7.047224,7.047224,13.900,0.019052,13.590,660.267,702.255
2032,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02033.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.886842,6.886842,13.829,0.024130,14.196,420.704,463.217
2033,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02034.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,8.183026,8.183026,13.573,0.039603,13.912,467.394,512.050
2034,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02035.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.549789,6.549789,12.714,0.037172,12.935,616.955,656.826
2035,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02036.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,11.498168,11.498168,13.859,0.021877,13.956,724.436,766.518
2036,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02037.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.603849,6.603849,13.783,0.021804,13.881,640.199,682.476
2037,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02038.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.492447,5.492447,13.598,0.132722,13.707,620.258,661.709
2038,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02039.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,7.395981,7.395981,13.351,0.228489,13.559,839.910,880.875
2039,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02040.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.276563,6.276563,13.688,0.120382,13.809,469.692,511.652
2040,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02041.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,11.110305,11.110305,13.622,0.117993,13.743,723.517,765.509
2041,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02042.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,9.681406,9.681406,14.780,0.070958,13.743,701.303,745.043
2042,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02043.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,7.063708,7.063708,13.856,0.043897,13.868,681.764,724.714
2043,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02044.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,7.227479,7.227479,13.570,0.042705,13.977,548.992,591.470
2044,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02045.jpg,0.270015,0,0,0,1,0,1,1,0.270015,0.270015,0.000000,0,,,,,4,32,1,1,1,4,6.399133,6.399133,13.822,0.283851,13.996,822.038,864.982
2045,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02046.jpg,0.383212,0,0,0,1,0,1,1,1.005534,0.383212,0.622323,0,,,0.013017,1.221687,4,32,1,1,1,4,8.312304,8.312304,13.166,0.405095,14.176,600.559,642.678
2046,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02047.jpg,0.506876,0,0,0,1,0,1,1,1.219913,0.506876,0.713037,0,,,0.009069,1.173525,4,32,1,1,1,4,10.619855,10.619855,14.591,0.506082,13.883,729.561,773.420
2047,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02048.jpg,0.532755,0,0,0,1,0,1,1,1.367829,0.532755,0.835074,0,,,0.004636,1.080034,4,32,1,1,1,4,8.490397,8.490397,13.738,0.509088,14.282,515.608,558.558
2048,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02049.jpg,0.747859,0,0,0,1,0,1,1,1.707482,0.747859,0.959623,0,,,0.000878,1.019748,4,32,1,1,1,4,6.531498,6.531498,13.547,0.534288,13.683,620.151,662.653
2049,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02050.jpg,0.536235,0,0,0,1,0,1,1,1.136128,0.536235,0.599892,0,,,0.011115,1.280218,4,32,1,1,1,4,7.093903,7.093903,13.630,0.389574,13.536,510.414,555.104
2050,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02051.jpg,0.475700,0,0,0,1,0,1,1,1.079262,0.475700,0.603562,0,,,0.027392,1.079682,4,32,1,1,1,4,9.285125,9.285125,13.190,0.407861,13.747,313.754,358.251
2051,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02052.jpg,0.633130,0,0,0,1,0,1,1,1.389460,0.633130,0.756329,0,,,0.012184,1.017159,4,32,1,1,1,4,8.463951,8.463951,14.135,0.548952,13.795,419.226,462.465
2052,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02053.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,7.199320,7.199320,16.212,0.151261,15.619,768.838,815.142
2053,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02054.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.254004,6.254004,14.466,0.149857,13.325,612.316,657.336
2054,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02055.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,9.778980,9.778980,13.318,0.086756,14.440,730.169,771.763
2055,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02056.jpg,0.496583,0,0,0,1,0,1,1,0.496583,0.496583,0.000000,0,,,,,4,32,1,1,1,4,6.295218,6.295218,13.674,0.413326,14.564,663.147,706.699
2056,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02057.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.256395,6.256395,14.199,0.215460,14.408,512.891,556.835
2057,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02058.jpg,0.735039,0,0,0,1,0,1,1,0.735039,0.735039,0.000000,0,,,,,4,32,1,1,1,4,7.539859,7.539859,14.557,0.753098,13.749,501.650,543.534
2058,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02059.jpg,0.813832,0,0,1,1,0,1,1,1.601726,0.813832,0.787893,1,0.880278,,0.005862,1.116883,4,32,1,1,1,4,9.296862,9.296862,13.648,0.842561,13.672,675.094,716.838
2059,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02060.jpg,0.832638,1,1,1,1,1,1,1,1.505130,0.832638,0.672492,2,0.793672,0.793672,0.013098,1.139953,4,32,1,1,1,4,13.518634,13.518634,13.685,0.650340,13.272,680.321,721.603
2060,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02061.jpg,0.810011,1,1,1,1,1,1,1,1.582446,0.810011,0.772435,3,0.873050,0.873050,0.007842,1.118708,4,32,1,1,1,4,13.352282,13.352282,13.500,0.716043,13.672,476.212,517.908
2061,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02062.jpg,0.809997,1,1,1,1,1,1,1,1.809711,0.809997,0.999714,4,0.999847,0.999847,0.000007,1.000143,4,32,1,1,1,4,12.849700,12.849700,13.711,0.716062,13.859,715.141,757.736
2062,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02063.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,14.512748,14.512748,13.207,0.002688,13.649,639.611,680.756
2063,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02064.jpg,0.915477,0,0,1,1,0,1,1,0.915477,0.915477,0.000000,1,,,,,4,32,1,1,1,4,13.750827,13.750827,13.293,0.834775,13.712,554.571,596.049
2064,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02065.jpg,0.824917,1,1,1,1,1,1,1,1.725437,0.824917,0.900521,2,0.943180,0.943180,0.001462,1.057294,4,32,1,1,1,4,13.589683,13.589683,13.977,0.640498,14.035,713.894,755.292
2065,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02066.jpg,0.824869,1,1,1,1,1,1,1,1.824729,0.824869,0.999860,3,0.999926,0.999926,0.000004,1.000068,4,32,1,1,1,4,11.367664,11.367664,13.967,0.663017,14.385,519.020,562.237
2066,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02067.jpg,0.845579,1,1,1,1,1,1,1,1.663240,0.845579,0.817661,4,0.903810,0.903810,0.005497,1.104626,4,32,1,1,1,4,10.855530,10.855530,13.957,0.712650,14.232,526.163,569.555
2067,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02068.jpg,0.869970,1,1,1,1,1,1,1,1.853282,0.869970,0.983313,5,0.987281,0.987281,0.000643,1.001214,4,32,1,1,1,4,10.109855,10.109855,14.118,0.826552,13.700,597.997,642.421
2068,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02069.jpg,0.850689,1,1,1,1,1,1,1,1.642872,0.850689,0.792184,6,0.863422,0.863422,0.007180,1.072513,4,32,1,1,1,4,7.284145,7.284145,13.495,0.808473,13.931,479.904,521.446
2069,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02070.jpg,0.854067,1,1,1,1,1,1,1,1.729755,0.854067,0.875688,7,0.917535,0.917535,0.007760,1.010622,4,32,1,1,1,4,6.307789,6.307789,13.909,0.833803,13.998,619.090,662.957
2070,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02071.jpg,0.864398,1,1,1,1,1,1,1,1.744942,0.864398,0.880544,8,0.931080,0.931080,0.008289,1.020083,4,32,1,1,1,4,5.087072,5.087072,13.447,0.886064,14.110,626.649,669.149
2071,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02072.jpg,0.652018,0,0,0,1,0,1,1,1.504567,0.652018,0.852549,0,,,0.004041,1.079610,4,32,1,1,1,4,5.434434,5.434434,14.340,0.613192,14.196,480.635,525.057
2072,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02073.jpg,0.671758,0,0,0,1,0,1,1,1.652299,0.671758,0.980541,0,,,0.000900,1.000820,4,32,1,1,1,4,5.123800,5.123800,13.954,0.746665,14.314,471.113,513.352
2073,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02074.jpg,0.659146,0,0,0,1,0,1,1,1.520544,0.659146,0.861398,0,,,0.006903,1.029226,4,32,1,1,1,4,5.303090,5.303090,15.148,0.679713,13.798,797.164,839.592
2074,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02075.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.372690,5.372690,13.700,0.017877,13.123,632.169,673.735
2075,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02076.jpg,0.315467,0,0,0,1,0,1,1,0.315467,0.315467,0.000000,0,,,,,4,32,1,1,1,4,4.835832,4.835832,13.193,0.328269,14.450,551.125,593.245
2076,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02077.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.659976,4.659976,13.273,0.069230,13.389,924.272,963.854
2077,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02078.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.411768,5.411768,13.569,0.069436,13.962,899.402,941.472
2078,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02079.jpg,0.653878,0,0,0,1,0,1,1,0.653878,0.653878,0.000000,0,,,,,4,32,1,1,1,4,4.910673,4.910673,13.290,0.024165,13.412,597.181,636.788
2079,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02080.jpg,0.463146,0,0,0,1,0,1,1,1.311393,0.463146,0.848247,0,,,0.015462,1.047393,4,32,1,1,1,4,5.011208,5.011208,13.419,0.051269,13.761,826.863,868.686
2080,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02081.jpg,0.679489,0,0,0,1,0,1,1,1.671155,0.679489,0.991666,0,,,0.000948,1.001086,4,32,1,1,1,4,4.936235,4.936235,13.694,0.026720,13.618,561.608,604.493
